AKKA,HPHD,CONW,OXXX-XXXO,ARAB,5,,T,8,705,707,708,708,708,708,707,706,718,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONW,OXXX-XXXO,ARAB,5,,,8,705,707,708,708,708,708,707,706,718,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAA,4,,,6,705,707,708,708,708,708,707,718,706,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAA,5,,T,8,705,707,708,708,708,708,707,718,706,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAA,5,,,8,705,707,708,708,708,708,707,718,706,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAB,4,,,6,705,707,708,708,708,708,707,706,718,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAB,5,,T,8,705,707,708,708,708,708,707,706,718,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONX,XXXX-XXXX,ARAB,5,,,8,705,707,708,708,708,708,707,706,718,707,708,708,708,708,707,705,,,,
AKKA,HPHD,CONY,OXXXX-XXXXO,ARAA,5,,,8,705,707,708,708,708,708,708,708,707,718,706,707,708,708,708,708,708,708,707,705
AKKA,HPHD,CONY,OXXXX-XXXXO,ARAB,5,,,8,705,707,708,708,708,708,708,708,707,706,718,707,708,708,708,708,708,708,707,705
AKKA,STAN,CON1,XO,,2,,,2,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON1,XO,,3,,T,3,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON1,XO,,3,,,4,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON1,XO,,4,,T,5,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON1,XO,,4,,,6,705,707,707,705,,,,,,,,,,,,,,,,
AKKA,STAN,CON2,OX,,2,,,2,705,707,707,705,,,,,,,,,,,,,,,,
